Aix-Marseille Université - Portail Louis Pasteur - Licence - Portail Pasteur : Chimie, Sciences de la vie, Sciences de la vie et de la terre, Sciences sanitaires et sociales;2022;Provence-Alpes-Côte d’Azur;Public;300;43;100.0000000000000000;345;6481
Aix-Marseille Université - Portail Marie Curie - Licence - Portail Marie Curie : Chimie, Physique, Sciences pour l'ingénieur;2022;Provence-Alpes-Côte d’Azur;Public;19;4;100.0000000000000000;20;2201
Aix-Marseille Université - Portail Marie Curie - Licence - Portail Marie Curie : Chimie, Physique, Sciences pour l'ingénieur;2022;Provence-Alpes-Côte d’Azur;Public;56;7;100.0000000000000000;60;3017
Aix-Marseille Université - Portail Marie Curie - Licence - Portail Marie Curie : Chimie, Physique, Sciences pour l'ingénieur;2022;Provence-Alpes-Côte d’Azur;Public;69;10;100.0000000000000000;75;3106
Aix-Marseille Université - Portail Marie Curie - Licence - Portail Marie Curie : Chimie, Physique, Sciences pour l'ingénieur;2022;Provence-Alpes-Côte d’Azur;Public;77;5;100.0000000000000000;85;3109
Aix-Marseille Université - Portail Marie Curie - Licence - Portail Marie Curie : Chimie, Physique, Sciences pour l'ingénieur;2022;Provence-Alpes-Côte d’Azur;Public;74;7;100.0000000000000000;105;3106
Aix-Marseille Université - Portail Marie Curie - Licence - Portail Marie Curie : Chimie, Physique, Sciences pour l'ingénieur;2022;Provence-Alpes-Côte d’Azur;Public;186;11;100.0000000000000000;200;3108
Aix-Marseille Université - Portail René Descartes - Licence - Portail Descartes : Informatique, Mathématiques, Mécanique, Physique;2022;Provence-Alpes-Côte d’Azur;Public;20;3;100.0000000000000000;20;3680
Aix-Marseille Université - Portail René Descartes - Licence - Portail Descartes : Informatique, Mathématiques, Mécanique, Physique;2022;Provence-Alpes-Côte d’Azur;Public;18;5;100.0000000000000000;20;3806
Aix-Marseille Université - Portail René Descartes - Licence - Portail Descartes : Informatique, Mathématiques, Mécanique, Physique;2022;Provence-Alpes-Côte d’Azur;Public;78;16;100.0000000000000000;80;3564
Aix-Marseille Université - Portail René Descartes - Licence - Portail Descartes : Informatique, Mathématiques, Mécanique, Physique;2022;Provence-Alpes-Côte d’Azur;Public;107;13;100.0000000000000000;110;3850
Aix-Marseille Université - Portail René Descartes - Licence - Portail Descartes : Informatique, Mathématiques, Mécanique, Physique;2022;Provence-Alpes-Côte d’Azur;Public;148;39;100.0000000000000000;150;3876
Aix-Marseille Université - Portail René Descartes - Licence - Portail Descartes : Informatique, Mathématiques, Mécanique, Physique;2022;Provence-Alpes-Côte d’Azur;Public;198;8;100.0000000000000000;200;3885
Aix Marseille Université - Site d'Aix-en-Provence (3 Schuman) - Diplôme de Comptabilité et de Gestion;2022;Provence-Alpes-Côte d’Azur;Public;47;3;100.0000000000000000;50;473
Aix Marseille Université - Site d'Aix-en-Provence (3 Schuman) - Double licence - Droit / Economie et gestion -;2022;Provence-Alpes-Côte d’Azur;Public;26;2;100.0000000000000000;36;313
Aix Marseille Université - Site d'Aix-en-Provence (3 Schuman) - Licence - Portail Droit;2022;Provence-Alpes-Côte d’Azur;Public;38;8;100.0000000000000000;40;942
Aix Marseille Université - Site d'Aix-en-Provence (3 Schuman) - Licence - Portail Droit;2022;Provence-Alpes-Côte d’Azur;Public;1270;273;100.0000000000000000;1278;8001
Aix Marseille Université - Site d'Aix-en-Provence (Centre Ville) - Formation Supérieure de Spécialisation - Diplôme universitaire - Agent d'hygiène, propreté et stérilisation;2022;Provence-Alpes-Côte d’Azur;Public;1;1;100.0000000000000000;24;18
Aix Marseille Université - Site d'Aix-en-Provence (Centre Ville) - Licence - Administration publique - Parcours Management Public;2022;Provence-Alpes-Côte d’Azur;Public;94;13;100.0000000000000000;105;1081
Aix Marseille Université - Site d'Aix-en-Provence - DEUST - Formation de base aux métiers du théâtre;2022;Provence-Alpes-Côte d’Azur;Public;43;7;100.0000000000000000;45;171
Aix Marseille Université - Site d'Aix-en-Provence - Double licence - Droit / Histoire de l'art et archéologie -;2022;Provence-Alpes-Côte d’Azur;Public;30;5;100.0000000000000000;30;244
Aix Marseille Université - Site d'Aix-en-Provence - Double licence - Droit / Lettres -;2022;Provence-Alpes-Côte d’Azur;Public;28;2;100.0000000000000000;30;267
Aix Marseille Université - Site d'Aix-en-Provence (Jules Ferry) - Licence - Portail Administration économique et sociale - Economie et Gestion - Gestion;2022;Provence-Alpes-Côte d’Azur;Public;45;7;100.0000000000000000;45;3839
Aix Marseille Université - Site d'Aix-en-Provence (Jules Ferry) - Licence - Portail Administration économique et sociale - Economie et Gestion - Gestion;2022;Provence-Alpes-Côte d’Azur;Public;492;96;100.0000000000000000;519;3978
Aix Marseille Université - Site d'Aix-en-Provence (Jules Ferry) - Licence - Portail Mathématiques et informatique appliquées aux sciences humaines et sociales;2022;Provence-Alpes-Côte d’Azur;Public;10;2;100.0000000000000000;10;553
Aix Marseille Université - Site d'Aix-en-Provence (Jules Ferry) - Licence - Portail Mathématiques et informatique appliquées aux sciences humaines et sociales;2022;Provence-Alpes-Côte d’Azur;Public;67;5;100.0000000000000000;70;650
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Arts plastiques;2022;Provence-Alpes-Côte d’Azur;Public;226;63;100.0000000000000000;255;1782
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Double diplôme - Licence Histoire - Double diplôme Franco-allemand Aix-Marseille/Tübingen (TübAix);2022;Provence-Alpes-Côte d’Azur;Public;7;1;100.0000000000000000;15;50
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Double diplôme - Licence Langues étrangères appliquées - DPI  LEA Anglais - Allemand ou Espagnol - Double Diplôme Franco allemand ou espagnol;2022;Provence-Alpes-Côte d’Azur;Public;16;3;100.0000000000000000;15;41
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Double diplôme - Licence Langues étrangères appliquées - LEA Double Diplôme Franco-Allemand en partenariat avec l'université de Duisburg/Essen;2022;Provence-Alpes-Côte d’Azur;Public;7;1;100.0000000000000000;10;61
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Double diplôme - Licence Langues, littératures & civilisations étrangères et régionales - Double diplôme Franco-italien en partenariat avec l'Université de Naples-L'Orientale;2022;Provence-Alpes-Côte d’Azur;Public;3;0;0.00000000000000000000;3;21
Aix Marseille Université - Site d'Aix-en-Provence - Licence - Double diplôme - Licence Langues, littératures & civilisations étrangères et régionales - LLCER Double diplôme Franco-Allemand Allemand-Lettres en partenariat avec l'université de Duisburg/Essen;2022;Provence-Alpes-Côte d’Azur;Public;2;0;0.00000000000000000000;10;30
