time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2022-11-16 15:28:59.034 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1271865868288,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,78747976, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 15:29:59.040 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1271687675904,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,83990856, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 15:30:59.045 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1271517675520,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,87136584, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 15:31:59.048 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1271423041536,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,91330888, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 15:32:59.052 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1271254482944,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,94476616, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 15:33:59.056 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1271116070912,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,98670920, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 15:34:59.059 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1270995484672,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,102865224, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 15:35:59.063 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1270848290816,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,106010952, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 15:36:59.067 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1270519693312,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,1,1,53590696, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 15:37:59.071 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1270195224576,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,56736424, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 15:38:59.074 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1270022078464,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,60930728, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 15:39:59.077 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1269732343808,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,65125032, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 15:40:59.081 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1269555724288,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,68270760, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 15:41:59.085 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1269401124864,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,72465064, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 15:42:59.089 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1269325561856,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,76659368,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 15:43:59.092 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1269144354816,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,79805096,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 15:44:59.096 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1268854882304,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,83999400, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 15:45:59.100 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1268564819968,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,88193704, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 15:46:59.103 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1268408123392,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,91339432, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 15:47:59.107 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1268222197760,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,95533736, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 15:48:59.111 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1267953500160,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,99728040, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 15:49:59.116 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1267665469440,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,102873768, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 15:50:59.120 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1267282280448,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,107068072,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 15:51:59.125 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1266996281344,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , ,1,4,53638736, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 15:52:59.128 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1266785910784,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,56784464, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 15:53:59.133 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1266557452288,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,59930192, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 15:54:59.137 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1266398789632,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,60978768, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 15:55:59.143 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1266228396032,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,63075920, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 15:56:59.147 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1266019860480,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,64124496, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 15:57:59.152 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1265905041408,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,66221648, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 15:58:59.156 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1265801494528,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,68318800, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 15:59:59.161 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1265589092352,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,69367376, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 16:00:59.166 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1265484300288,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,71464528,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 16:01:59.169 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1265352376320,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,72513104,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 16:02:59.173 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1265244504064,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,74610256, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 16:03:59.177 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1265154588672,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,76707408, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 16:04:59.181 UTC, ,589,3377349,4968,229464,1568, ,17, ,715, , , , , , , , , ,17,17, , , , ,1,20, ,633, , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1264947822592,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , , , , , , , , , ,3,1, , , , , , , , , , , , , , , , , , , , , ,1,1,80759536, , , , , , , ,635, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18,615,96, , , , , , , 
2022-11-16 16:05:59.186 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1269416722432,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,86002416, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 16:06:59.189 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1269205106688,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,90196720,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 16:07:59.192 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1269061189632,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,93342448,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 16:08:59.196 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1268855799808,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,97536752,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 16:09:59.198 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1268594442240,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,102779632,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022-11-16 16:10:59.202 UTC, ,589,3377349,4968,229464,1568, ,17, , , , , , , , , , , ,17,17, , , , ,1,20, , , , , , , , , , , , , , , , ,1218,1,573,573, , , , ,176860,1268392067072,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,176860, ,1668611338915, , , , ,3145728,176680, , , ,0, , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , ,105925360,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
